,Unnamed: 0,title,is_fake
231,231,учитель_NOUN музыка_NOUN рассказывать_VERB ребенок_NOUN соль_NOUN оставаться_VERB стража_NOUN суд_NOUN,1
232,232,мегафон_NOUN переставать_VERB предоставлять_VERB доступ_NOUN интернет_NOUN рейс_NOUN аэрофлот_NOUN,0
233,233,франция_NOUN продавать_VERB атомный_ADJ подлодка_NOUN который_DET отказываться_VERB австралия_NOUN кндр_NOUN,1
234,234,кремль_NOUN предоставлять_VERB оппозиционный_ADJ деятель_NOUN культура_NOUN бесплатный_ADJ билет_NOUN пароход_NOUN стокгольм_NOUN,1
235,235,walt_X disney_X выпускать_VERB ранний_ADJ мультфильм_NOUN бертон_NOUN,0
236,236,сталин_NOUN осведомитель_NOUN охранный_ADJ отделение_NOUN глава_NOUN общественный_ADJ палата_NOUN призывать_VERB гражданин_NOUN активно_ADV сообщать_VERB нарушение_NOUN закон_NOUN,1
237,237,ваш_DET гагарин_NOUN безбожник_NOUN рпц_NOUN призывать_VERB идеализировать_VERB личность_NOUN первый_ADJ космонавт_NOUN,1
238,238,индекс_NOUN ртс_X упасть_VERB ниже_ADP пункт_NOUN,0
239,239,анб_NOUN проверять_VERB причастность_NOUN российский_ADJ спецслужба_NOUN заражение_NOUN джена_NOUN псаки_NOUN коронавирус_NOUN,1
240,240,эмблема_NOUN токио_NOUN заменять_VERB изза_NOUN обвинение_NOUN плагиат_NOUN,0
241,241,президент_NOUN монголия_NOUN называть_VERB александр_NOUN невский_ADJ хороший_ADJ русский_ADJ правитель_NOUN,1
242,242,владимир_NOUN крикунов_NOUN покидать_VERB пост_NOUN тренер_NOUN российский_ADJ хоккейный_ADJ сборная_NOUN,0
243,243,сборная_NOUN россия_NOUN приглашать_VERB новый_ADJ биатлонистка_NOUN,0
244,244,изза_NOUN санкция_NOUN сша_NOUN россия_NOUN убирать_VERB английский_ADJ надпись_NOUN схема_NOUN навигация_NOUN,1
245,245,госдума_NOUN вносить_VERB законопроект_NOUN запрещать_VERB публично_ADV подвергать_VERB сомнение_NOUN результат_NOUN выборы_NOUN,1
246,246,армия_NOUN сша_NOUN заказывать_VERB крупный_ADJ партия_NOUN прибор_NOUN ночной_ADJ видение_NOUN,0
247,247,мороз_NOUN заставлять_VERB разбронировать_VERB стратегический_ADJ резерв_NOUN топливо_NOUN,0
248,248,следующий_ADJ президентский_ADJ выборы_NOUN американец_NOUN голосовать_VERB исключительно_ADV почта_NOUN,1
249,249,балтфлот_NOUN требовать_VERB губернатор_NOUN беглов_NOUN рубль_NOUN испорченный_VERB рында_NOUN,1
250,250,изза_NOUN ужесточение_NOUN санитарный_ADJ норма_NOUN апартотель_NOUN аркадий_NOUN ротенберг_NOUN оказываться_VERB грань_NOUN банкротство_NOUN,1
251,251,минюст_NOUN обращаться_VERB суд_NOUN взыскание_NOUN навальный_ADJ выплачивать_VERB компенсация_NOUN решение_NOUN еспча_NOUN,1
252,252,румыния_NOUN попросить_VERB ес_NOUN мвф_NOUN антикризисный_ADJ кредит_NOUN,0
253,253,зюзинский_ADJ суд_NOUN обязывать_VERB юрий_NOUN дудеть_VERB согласовывать_VERB мвд_NOUN кандидатура_NOUN интервью_NOUN,1
254,254,минкульт_NOUN предлагать_VERB высекать_VERB знаменитый_ADJ фраза_NOUN лавров_NOUN гранит_NOUN устанавливать_VERB мид_NOUN,1
255,255,многодетный_ADJ отец_NOUN продавать_VERB пенсионер_NOUN тысяча_NOUN талон_NOUN интернет_NOUN,1
256,256,профсоюз_NOUN рэпер_NOUN москва_NOUN потребовать_VERB освобождать_VERB оксимирон_NOUN,1
257,257,инфляция_NOUN россия_NOUN начало_VERB год_NOUN превышать_VERB процент_NOUN,0
258,258,астроном_NOUN обнаруживать_VERB черный_ADJ дыра_NOUN финансовый_ADJ отчет_NOUN роснано_VERB,1
259,259,авиакомпания_NOUN utair_X избавляться_VERB,0
260,260,телекомментатор_NOUN отказываться_VERB извиняться_VERB плющенко_NOUN,0
261,261,итог_NOUN год_NOUN хороший_ADJ новость_NOUN,1
262,262,российский_ADJ биатлонистка_NOUN оставаться_VERB медаль_NOUN индивидуальный_ADJ гонка_NOUN,0
263,263,подмосковье_NOUN получать_VERB компенсация_NOUN расширение_NOUN москва_NOUN,0
264,264,россия_NOUN запрещать_VERB продавать_VERB автомобиль_NOUN ограничитель_NOUN скорость_NOUN,1
265,265,хабаровский_ADJ коммунальный_ADJ служба_NOUN перекрашивать_VERB весь_DET великий_ADJ китайский_ADJ стена_NOUN изза_NOUN граффити_NOUN навальный_ADJ,1
266,266,давид_NOUN микеланджело_NOUN защищать_VERB грязь_NOUN помощь_NOUN сквозняк_NOUN,0
267,267,долг_NOUN российский_ADJ регион_NOUN вырастать_VERB процент_NOUN год_NOUN,0
268,268,боярский_ADJ потерять_VERB надежда_NOUN чемпионство_NOUN зенит_NOUN,0
269,269,белый_ADJ дом_NOUN объяснять_VERB миролюбивый_ADJ тон_NOUN речь_NOUN байден_NOUN сбой_NOUN работа_NOUN телесуфлер_NOUN,1
270,270,центробанк_NOUN лишать_VERB лицензия_NOUN банка_NOUN предоставлять_VERB кредит_NOUN покупка_NOUN игровой_ADJ приставка_NOUN,1
271,271,сборная_NOUN россия_NOUN разгромить_VERB анжи_NOUN,0
272,272,россия_NOUN поплатиться_VERB отсталость_NOUN,0
273,273,вера_NOUN буржуазный_ADJ суд_NOUN кпрф_NOUN оспаривать_VERB итог_NOUN выборы_NOUN собственный_ADJ партийный_ADJ тройка_NOUN,1
274,274,клуб_NOUN санмарино_NOUN приглашать_VERB ромарио_NOUN шумахер_NOUN участие_NOUN лига_NOUN чемпион_NOUN,0
275,275,интервью_NOUN марадон_NOUN напоминать_VERB пагубный_ADJ пристрастие_NOUN,0
276,276,уголовный_ADJ кодекс_NOUN появляться_VERB наказание_NOUN разглагольствование_NOUN,1
277,277,следственный_ADJ комитет_NOUN устанавливать_VERB весь_DET участник_NOUN массовый_ADJ беспорядок_NOUN август_NOUN,1
278,278,ковальчук_NOUN отрываться_VERB овечкин_NOUN спор_NOUN снайпер_NOUN нхл_NOUN,0
279,279,visa_X mastercard_X мочь_VERB разделять_VERB судьба_NOUN microsoft_X,0
280,280,фсин_NOUN смочь_VERB объяснять_VERB ефремов_NOUN сниматься_VERB сериал_NOUN год_NOUN,1
281,281,оппозиция_NOUN отвергать_VERB второй_ADJ кандидатура_NOUN пост_NOUN председатель_NOUN японский_ADJ цб_NOUN,0
282,282,чемпион_NOUN нба_NOUN оказываться_VERB грань_NOUN вылет_NOUN плейофф_NOUN,0
283,283,биржа_NOUN подымать_VERB стоимость_NOUN сбербанк_NOUN пять_NUM процент_NOUN,0
284,284,дальний_ADJ восток_NOUN задерживать_VERB рыбак_NOUN раскачивать_VERB лодка_NOUN,1
285,285,сэм_NOUN мендес_NOUN поставлять_VERB мюзикл_NOUN чарли_NOUN шоколадный_ADJ фабрика_NOUN,0
286,286,установка_NOUN новый_ADJ дорожный_ADJ знак_NOUN тротуар_NOUN выделять_VERB миллиард_NOUN рубль_NOUN,1
287,287,петербуржец_NOUN запрещать_VERB выходить_VERB улица_NOUN время_NOUN проведение_NOUN парад_NOUN вмф_NOUN,1
288,288,госдума_NOUN призывать_VERB платить_VERB пенсия_NOUN впадать_VERB маразм_NOUN,1
289,289,москва_NOUN пожертвовать_VERB демонтировать_VERB плитка_NOUN заповедник_NOUN херсонес_NOUN таврический_ADJ,1
290,290,бактерия_NOUN превращать_VERB растение_NOUN спирт_NOUN,0
291,291,несанкционированный_ADJ митинг_NOUN поддержка_NOUN арестованный_NOUN губернатор_NOUN белозерцева_NOUN проходить_VERB пенза_NOUN,1
292,292,ученый_NOUN сколково_ADV разрабатывать_VERB система_NOUN умный_ADJ электронный_ADJ голосование_NOUN,1
293,293,чучело_NOUN евгений_NOUN понасенкова_NOUN выставлять_VERB палата_NOUN мера_NOUN весы_NOUN,1
294,294,жертва_NOUN мейдофф_NOUN стэнфорд_NOUN объединяться_VERB ради_ADP жалоба_NOUN конгресс_NOUN сша_NOUN,0
295,295,исполнять_VERB обязанность_NOUN директор_NOUN исаакий_NOUN вовненко_NOUN порадоваться_VERB уход_NOUN пост_NOUN,0
296,296,twitter_X замедлять_VERB работа_NOUN аккаунт_NOUN роскомнадзор_NOUN,1
